,pl_name,hostname,discoverymethod,pl_controv_flag,pl_orbper,pl_orbsmax,pl_radj,pl_bmassj,pl_orbeccen,pl_orbincl,pl_tranmid,ttv_flag,pl_rvamp,st_spectype,st_rad,st_mass,rastr,ra,decstr,dec,sy_dist,sy_plx,sy_gaiamag,Rhomax
223,HD 111998 b,HD 111998,Radial Velocity,0,825.9,1.82,1.15,4.51,0.03,,,0,87.6,F5 V,1.45,1.18,12h53m10.88s,193.2953521,-03d33m11.21s,-3.5531133,33.2237,30.0702,5.99548,3191.5476134017135
224,HD 112640 b,HD 112640,Radial Velocity,0,613.2,1.7,1.15,5.0,0.24,,,0,83.0,K0 III,39.0,1.8,12h56m57.96s,194.2415171,+67d14m34.48s,67.2429122,323.335,3.06397,6.07664,202.91744926200545
225,HD 113337 b,HD 113337,Radial Velocity,0,324.0,0.92,1.18,2.83,0.46,,,0,75.6,F6 V,1.5,1.4,13h01m46.52s,195.4438496,+63d36m37.18s,63.610328,36.18,27.6107,5.91168,1401.398900446958
226,HD 113538 b,HD 113538,Radial Velocity,0,663.2,1.24,1.18,0.36,0.14,,,0,12.2,K9 V,0.53,0.58,13h04m56.14s,196.233933,-52d26m46.86s,-52.4463502,16.2817,61.3899,8.4428,9033.657474062506
227,HD 113538 c,HD 113538,Radial Velocity,0,1818.0,2.44,1.24,0.93,0.2,,,0,22.6,K9 V,0.53,0.58,13h04m56.14s,196.233933,-52d26m46.86s,-52.4463502,16.2817,61.3899,8.4428,17694.156348313663
228,HD 113996 b,HD 113996,Radial Velocity,0,610.2,1.6,1.14,6.3,0.28,,,0,120.0,K5 III,25.11,1.49,13h07m10.77s,196.794874,+27d37m27.98s,27.6244384,116.334,8.59521,4.22274,637.6313292941244
229,HD 114386 b,HD 114386,Radial Velocity,0,937.70001,1.73,1.22,1.14,0.23,,,0,34.3,K3V,0.76,0.6,13h10m39.65s,197.6652124,-35d03m22.25s,-35.0561807,27.9243,35.7823,8.41823,6487.0190050312285
230,HD 114613 b,HD 114613,Radial Velocity,0,4000.0,5.34,1.17,0.357,0.458,,,0,4.38,G4 IV,2.14,1.27,13h12m02.68s,198.0111842,-37d48m10.16s,-37.8028236,20.2836,49.2738,4.66174,14248.795756896432
231,HD 114729 b,HD 114729,Radial Velocity,0,1121.79,2.067,1.24,0.825,0.079,,2451631.0,0,16.91,G0 V,1.47,0.94,13h12m44.02s,198.1833997,-31d52m28.83s,-31.8746756,37.8063,26.4217,6.51382,4002.9237373841943
232,HD 114762 b,HD 114762,Radial Velocity,0,83.9151,0.36,1.11,10.69,0.34,,2455326.665,0,612.5,F8,1.2,0.8,13h12m19.11s,198.079631,+17d31m01.65s,17.517124,40.1949,24.8556,7.13955,744.3002285583221
233,HD 114783 b,HD 114783,Radial Velocity,0,493.7,1.16,1.23,1.1,0.144,,2455283.8,0,31.9,K0,0.84,0.85,13h12m43.64s,198.1818436,-02d15m53.97s,-2.2649921,21.0628,47.4482,7.31783,4445.620457454419
234,HD 114783 c,HD 114783,Radial Velocity,0,4319.0,4.97,1.26,0.611,0.0,,2454959.0,0,9.21,K1V,0.84,0.85,13h12m43.64s,198.1818436,-02d15m53.97s,-2.2649921,21.0628,47.4482,7.31783,18874.65839137361
235,HD 11506 b,HD 11506,Radial Velocity,0,1622.1,2.9,1.15,4.83,0.3743,,,0,78.17,G0 V,1.34,1.24,01h52m50.56s,28.2106607,-19d30m26.63s,-19.507396,51.261,19.4792,7.37382,3138.5995189551627
236,HD 11506 c,HD 11506,Radial Velocity,0,223.41,0.774,1.27,0.408,0.193,,,0,12.1,G0 V,1.34,1.24,01h52m50.56s,28.2106607,-19d30m26.63s,-19.507396,51.261,19.4792,7.37382,837.0522343951366
237,HD 115954 b,HD 115954,Radial Velocity,0,3700.0,5.0,1.12,8.29,0.487,,,0,110.7,G0 V,1.21,1.18,13h19m56.49s,199.9853694,+38d22m08.90s,38.3691383,87.6437,11.381,8.18736,3287.845940329093
238,HD 116029 b,HD 116029,Radial Velocity,0,670.0,1.65,1.21,1.4,0.0,,,0,36.6,K0,4.89,0.83,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,123.245,8.08527,7.60909,946.1954376403855
239,HD 116029 c,HD 116029,Radial Velocity,0,907.0,,1.22,1.27,0.038,,,0,20.7,K0,4.6,1.33,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,123.245,8.08527,7.60909,845.5776074514379
240,HD 117207 b,HD 117207,Radial Velocity,0,2621.75,3.787,1.2,1.926,0.157,,2453356.0,0,27.78,G8 IV/V,1.07,1.05,13h29m20.85s,202.3368806,-35d34m16.69s,-35.5713041,32.3547,30.8785,7.07737,7651.553625843447
241,HD 11755 b,HD 11755,Radial Velocity,0,433.70001,1.09,1.14,5.63,0.19,,,0,191.3,G5,20.58,0.72,01h58m49.88s,29.707836,+73d09m07.69s,73.1521372,235.045,4.22586,6.46378,408.16831819168766
242,HD 117618 b,HD 117618,Radial Velocity,0,25.8,0.18,0.766,0.174,0.15,,,0,10.9,G2 V,1.2,1.08,13h32m25.59s,203.1066418,-47d16m18.86s,-47.2719049,37.7781,26.4417,7.0216,295.33134302571915
243,HD 118203 b,HD 118203,Radial Velocity,0,6.1335,0.07,1.18,2.79,0.31,,,0,217.0,K0,2.06,1.84,13h34m02.39s,203.509956,+53d43m41.48s,53.7281876,92.2589,10.8102,7.89255,32.53402360394274
244,HD 11964 b,HD 11964,Radial Velocity,0,1945.0,3.16,1.26,0.622,0.041,,2455803.0,0,9.41,G9 V CN+1,2.01,0.91,01h57m09.22s,29.2884252,-10d14m36.49s,-10.2434693,33.5369,29.789,6.209,6655.002836327579
245,HD 11964 c,HD 11964,Radial Velocity,0,37.91,0.229,0.48,0.0788,0.3,,2455199.94,0,4.65,G9 V CN+1,2.01,0.91,01h57m09.22s,29.2884252,-10d14m36.49s,-10.2434693,33.5369,29.789,6.209,481.98963323490193
246,HD 11977 b,HD 11977,Radial Velocity,0,711.0,1.93,1.13,6.54,0.4,,,0,105.0,G8 III/IV,10.09,1.91,01h54m56.34s,28.7347403,-67d38m49.15s,-67.6469871,67.9331,14.6943,4.43863,1024.6174335077505
247,HD 120084 b,HD 120084,Radial Velocity,0,2082.0,4.3,1.15,4.5,0.66,,,0,53.0,G7 III,9.12,2.39,13h42m38.88s,205.661989,+78d03m52.70s,78.0646376,103.044,9.67602,5.65211,1190.6520364714127
248,HD 121504 b,HD 121504,Radial Velocity,0,63.33,0.33,1.21,1.51,0.03,,,0,55.8,G2 V,1.07,1.62,13h57m16.78s,209.3199062,-56d02m25.47s,-56.0404085,41.6592,23.9754,7.39023,371.9099022895949
249,HD 124330 b,HD 124330,Radial Velocity,0,270.66,0.86,1.25,0.75,0.34,0.808,,0,22.85,G4 IV,1.3,1.15,14h11m16.97s,212.8207093,+54d24m32.30s,54.4089731,60.1977,16.583,7.71674,851.7718407527218
250,HD 12484 b,HD 12484,Radial Velocity,0,58.83,0.297,1.17,2.98,0.07,,,0,155.0,F8,1.0,1.01,02h02m26.77s,30.6115322,+02d48m56.91s,2.8158078,48.3367,20.6595,8.04463,418.14509270443136
251,HD 125390 b,HD 125390,Radial Velocity,0,1756.2,3.16,1.07,22.16,0.591,,,0,373.0,G7 V,6.47,1.36,14h18m09.30s,214.5387463,+38d58m00.89s,38.9669132,153.647,6.47975,7.94061,1038.1297651135517
252,HD 125595 b,HD 125595,Radial Velocity,0,9.6737,0.08,0.214,0.02,0.0,,,0,4.8,K4 V,0.74,0.29,14h21m22.42s,215.3434326,-40d23m39.28s,-40.3942443,28.1989,35.4337,8.6555,494.29163688598163
253,HD 125612 b,HD 125612,Radial Velocity,0,557.04,1.372,1.17,3.1,0.4553,,,0,80.46,G3 V,1.05,1.11,14h20m53.45s,215.2227183,-17d28m54.53s,-17.4818147,57.6207,17.3261,8.1559,1474.176297739806
254,HD 125612 c,HD 125612,Radial Velocity,0,4.15514,0.0524,0.389,0.055,0.049,,,0,6.46,G3 V,1.05,1.11,14h20m53.45s,215.2227183,-17d28m54.53s,-17.4818147,57.6207,17.3261,8.1559,56.279333233981085
255,HD 125612 d,HD 125612,Radial Velocity,0,2835.0,4.06,1.13,7.28,0.1172,,,0,98.37,G3 V,1.05,1.11,14h20m53.45s,215.2227183,-17d28m54.53s,-17.4818147,57.6207,17.3261,8.1559,4361.747741930121
256,HD 12648 b,HD 12648,Radial Velocity,0,133.60001,0.54,1.2,1.96,0.04,,,0,102.0,G5,11.02,0.67,02h18m59.54s,34.7480718,+85d44m11.52s,85.7365329,182.192,5.45996,6.7184,251.986635105787
257,HD 126525 b,HD 126525,Radial Velocity,0,960.41,1.837,0.919,0.237,0.035,,,0,5.26,G4 V,0.98,0.9,14h27m32.46s,216.8852514,-51d55m58.48s,-51.9329118,37.6506,26.5312,7.66978,3730.6962707941
258,HD 12661 b,HD 12661,Radial Velocity,0,262.70862,0.84,1.18,2.43,0.38,,2456079.28,0,73.6,K0,1.2,1.2,02h04m34.16s,31.1423525,+25d24m48.83s,25.4135632,37.8478,26.3927,7.24746,1290.9430878830958
259,HD 12661 c,HD 12661,Radial Velocity,0,1708.0,2.8145,1.2,1.812,0.031,,2455774.9,0,30.41,K0,1.11,1.02,02h04m34.16s,31.1423525,+25d24m48.83s,25.4135632,37.8478,26.3927,7.24746,5011.528158339173
260,HD 126614 b,HD 126614,Radial Velocity,0,1244.0,2.37,1.27,0.41,0.41,,2457930.0,0,7.3,G8 IV,1.32,1.26,14h26m48.12s,216.7005171,-05d10m42.27s,-5.1784093,73.0961,13.6519,8.61907,1824.5595230334554
261,HD 128311 b,HD 128311,Radial Velocity,0,453.019,1.084,1.2,1.769,0.303,30.0,2455211.3,0,55.627,K0,0.76,0.83,14h36m00.78s,219.0032292,+09d44m43.57s,9.7454368,16.3292,61.2111,7.16719,5501.481540349524
262,HD 128311 c,HD 128311,Radial Velocity,0,921.538,1.74,1.16,3.789,0.159,55.95,2455219.0,0,74.799,K0,0.76,0.83,14h36m00.78s,219.0032292,+09d44m43.57s,9.7454368,16.3292,61.2111,7.16719,8832.375970158755
263,HD 128356 b,HD 128356,Radial Velocity,0,298.2,0.87,1.24,0.89,0.57,,,0,36.9,K3 V,0.85,0.65,14h37m04.87s,219.2702793,-25d48m11.42s,-25.8031728,26.1548,38.2052,7.97745,3059.1243913743024
264,HD 129445 b,HD 129445,Radial Velocity,0,1840.0,2.9,1.21,1.6,0.7,,,0,38.0,G6 V,1.18,0.99,14h46m02.50s,221.5104196,-68d45m46.76s,-68.7629901,67.4386,14.7995,8.6178,3015.0803589726806
265,HD 130322 b,HD 130322,Radial Velocity,0,10.70871,0.0925,1.22,1.15,0.029,,2455631.777,0,112.5,K0 V,0.85,0.92,14h47m32.59s,221.8857975,-00d16m55.48s,-0.2820782,31.8766,31.3423,7.83448,216.72711310147838
266,HD 131496 b,HD 131496,Radial Velocity,0,896.0,2.01,1.2,1.8,0.181,,,0,31.6,K0,4.44,1.34,14h53m23.08s,223.3461495,+18d14m06.94s,18.2352618,131.849,7.55647,7.52124,780.0892967360031
267,HD 131664 b,HD 131664,Radial Velocity,0,1951.0,3.17,1.08,19.12,0.64,,,0,359.5,G3 V,1.08,1.19,15h00m06.11s,225.0254554,-73d32m06.84s,-73.5352345,52.8128,18.9059,7.96631,3541.2237150249484
268,HD 13167 b,HD 13167,Radial Velocity,0,2613.0,4.1,1.17,3.31,0.563,,,0,48.2,G3 V,2.39,1.35,02h08m13.83s,32.057635,-24d41m44.07s,-24.695575,148.934,6.68592,8.15997,1402.691802702212
269,HD 13189 b,HD 13189,Radial Velocity,0,471.60001,1.25,1.11,10.95,0.27,,,0,173.3,K2,38.41,2.24,02h09m40.18s,32.4173964,+32d18m59.24s,32.3164548,497.823,1.98134,7.01743,95.62275508972502
270,HD 132406 b,HD 132406,Radial Velocity,0,974.0,1.98,1.14,5.38,0.34,,,0,115.0,G0,1.34,1.03,14h56m54.63s,224.2276121,+53d22m51.46s,53.3809615,70.7832,14.0987,8.28075,1830.782057503068
271,HD 132563 b,HD 132563,Radial Velocity,0,1544.0,2.62,1.21,1.49,0.22,,,0,26.7,F8,1.3,1.23,14h58m21.43s,224.5892892,+44d02m34.29s,44.0428571,105.155,9.48093,8.85821,1488.5058548589102
272,HD 133131 A b,HD 133131 A,Radial Velocity,0,649.0,1.44,1.21,1.42,0.33,,,0,36.52,G2 V,0.96,0.95,15h03m35.63s,225.8984524,-27d50m35.29s,-27.8431369,51.4736,19.3988,8.27532,2026.9756719149404
273,HD 133131 A c,HD 133131 A,Radial Velocity,0,3568.0,4.49,1.28,0.42,0.49,,,0,6.89,G2 V,0.96,0.95,15h03m35.63s,225.8984524,-27d50m35.29s,-27.8431369,51.4736,19.3988,8.27532,6313.962073456032
274,HD 133131 B b,HD 133131 B,Radial Velocity,0,5769.0,6.15,1.18,2.5,0.61,,,0,37.41,G2 V,0.99,0.93,15h03m35.99s,225.8999745,-27d50m29.74s,-27.8415947,51.2993,19.4648,8.25674,8852.228991303262
275,HD 134060 b,HD 134060,Radial Velocity,0,3.2696,0.0444,0.282,0.0318,0.45,,,0,4.61,G3 IV,1.16,1.09,15h10m44.34s,227.6847587,-61d25m20.55s,-61.4223747,24.0125,41.616,6.13951,116.50924605110313
276,HD 134060 c,HD 134060,Radial Velocity,0,1291.5646,2.3928,0.527,0.0922,0.11,,,0,1.65,G3 IV,1.16,1.09,15h10m44.34s,227.6847587,-61d25m20.55s,-61.4223747,24.0125,41.616,6.13951,6272.510507142717
277,HD 134987 b,HD 134987,Radial Velocity,0,258.17999,0.81,1.21,1.61,0.23,,2452704.42,0,49.5,G5 V,1.22,1.1,15h13m28.21s,228.3675397,-25d18m34.82s,-25.3096721,26.1804,38.1678,6.28994,1954.9215642036102
278,HD 134987 c,HD 134987,Radial Velocity,0,5000.0,5.8,1.24,0.82,0.12,,2455060.0,0,9.3,G5 V,1.25,1.1,15h13m28.21s,228.3675397,-25d18m34.82s,-25.3096721,26.1804,38.1678,6.28994,14098.111911059774
279,HD 136352 b,HD 136352,Radial Velocity,0,11.57797,0.0964,0.148,0.01485,0.0,88.49,2458944.3726,0,1.46,G4 V,1.06,0.87,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.682,68.0818,5.48495,514.4887827154521
280,HD 136352 c,HD 136352,Radial Velocity,0,27.59221,0.1721,0.26,0.03536,0.0,88.571,2458954.4099,0,2.61,G4 V,1.06,0.87,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.682,68.0818,5.48495,917.9350538864419
281,HD 136352 d,HD 136352,Radial Velocity,0,107.245,0.425,0.229,0.02775,0.0,89.73,2459009.7759,0,1.3,G4 V,1.06,0.87,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.682,68.0818,5.48495,2269.1976900538007
282,HD 136418 b,HD 136418,Radial Velocity,0,464.29999,1.29,1.19,2.14,0.25,,,0,44.7,G5,3.78,1.48,15h19m06.15s,229.7756438,+41d43m56.72s,41.732423,105.168,9.47978,7.60946,590.5092562554173
283,HD 136925 b,HD 136925,Radial Velocity,0,4540.0,5.13,1.24,0.84,0.103,,2449690.0,0,11.4,,1.19,0.88,15h22m51.78s,230.7157509,+13d21m58.72s,13.3663117,47.874,20.8602,7.74447,8388.830581452672
284,HD 137388 b,HD 137388,Radial Velocity,0,330.0,0.89,0.832,0.2,0.36,,,0,7.9,K2 IV,0.88,0.68,15h35m39.62s,233.915082,-80d12m15.90s,-80.2044169,40.4841,24.6722,8.47996,2051.8134911865936
285,HD 137496 c,HD 137496,Radial Velocity,0,479.9,1.2163,1.13,7.66,0.477,,2458629.21,0,221.25,G,1.59,1.04,15h26m58.09s,231.7420543,-16d30m32.41s,-16.5090014,155.317,6.41091,9.77168,517.144169053524
286,HD 13808 b,HD 13808,Radial Velocity,0,14.1815,0.10519,0.299,0.03524,0.071,,,0,3.67,K2 V,0.78,0.77,02h12m42.74s,33.1780708,-53d44m37.53s,-53.7437591,28.2305,35.3938,8.11006,332.29316721121745
287,HD 13808 c,HD 13808,Radial Velocity,0,53.753,0.2554,0.279,0.03134,0.156,,,0,2.18,K2 V,0.78,0.77,02h12m42.74s,33.1780708,-53d44m37.53s,-53.7437591,28.2305,35.3938,8.11006,807.8085336270948
288,HD 13908 b,HD 13908,Radial Velocity,0,19.382,0.154,1.24,0.865,0.02,,,0,55.3,F8 V,1.67,1.29,02h18m14.62s,34.5609102,+65d35m39.08s,65.5941901,79.5515,12.5417,7.3845,102.95400164057541
289,HD 13908 c,HD 13908,Radial Velocity,0,931.0,2.03,1.15,5.13,0.12,,,0,90.9,F8 V,1.67,1.29,02h18m14.62s,34.5609102,+65d35m39.08s,65.5941901,79.5515,12.5417,7.3845,1360.43342177907
290,HD 13931 b,HD 13931,Radial Velocity,0,4218.0,5.15,1.19,2.2,0.02,,2456650.0,0,23.3,G0,1.25,1.3,02h16m47.52s,34.1979991,+43d46m19.94s,43.7722065,47.3963,21.0701,7.45464,6219.899883129088
291,HD 139357 b,HD 139357,Radial Velocity,0,1125.7,2.36,1.11,9.76,0.1,,,0,161.2,K0,11.47,1.35,15h35m16.17s,233.8173564,+53d55m19.74s,53.9221505,112.09,8.89299,5.6303,1063.1097009644652
292,HD 14067 b,HD 14067,Radial Velocity,0,1455.0,3.4,1.12,7.8,0.533,,,0,92.2,G9 III,12.4,2.4,02h17m10.40s,34.293348,+23d46m03.56s,23.7676546,142.024,7.01247,6.23751,678.4092793075656
293,HD 141004 b,HD 141004,Radial Velocity,0,15.5083,0.1238,0.336,0.0429,0.16,,2456704.33,0,3.45,G0Vvar,1.39,1.05,15h46m26.38s,236.6099205,+07d21m09.97s,7.3527684,11.8148,84.6121,4.27965,685.3449872618099
294,HD 141399 b,HD 141399,Radial Velocity,0,94.44,0.415,1.28,0.451,0.04,,2455205.19,0,19.23,K0,1.39,1.07,15h46m53.65s,236.7235392,+46d59m10.64s,46.986288,37.0169,26.9857,7.00926,720.33376652966
295,HD 141399 c,HD 141399,Radial Velocity,0,201.99,0.689,1.22,1.33,0.048,,2455626.02,0,44.2,K0,1.39,1.07,15h46m53.65s,236.7235392,+46d59m10.64s,46.986288,37.0169,26.9857,7.00926,1195.775636357638
296,HD 141399 d,HD 141399,Radial Velocity,0,1069.8,2.09,1.22,1.18,0.074,,2454755.6,0,22.63,K0,1.39,1.07,15h46m53.65s,236.7235392,+46d59m10.64s,46.986288,37.0169,26.9857,7.00926,3633.274271288386
297,HD 141399 e,HD 141399,Radial Velocity,0,5000.0,5.0,1.25,0.66,0.26,,2455729.0,0,8.8,K0,1.39,1.07,15h46m53.65s,236.7235392,+46d59m10.64s,46.986288,37.0169,26.9857,7.00926,10156.47780902526
298,HD 141937 b,HD 141937,Radial Velocity,0,653.21997,1.5,1.11,9.69,0.41,,,0,234.5,G2/G3 V,1.03,1.09,15h52m17.65s,238.0735585,-18d26m09.50s,-18.4359716,33.3622,29.9453,7.09149,2865.846822703036
299,HD 142 b,HD 142,Radial Velocity,0,349.7,1.02,1.22,1.25,0.17,,,0,33.2,G1 IV,1.47,1.23,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,26.1853,38.1605,5.58442,2221.0336849798355
300,HD 142 c,HD 142,Radial Velocity,0,6005.0,6.8,1.14,5.3,0.21,,,0,55.2,F7V,1.47,1.23,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,26.1853,38.1605,5.58442,14783.141421123048
301,HD 142022 A b,HD 142022 A,Radial Velocity,0,1928.0,2.93,1.15,4.44,0.53,,,0,92.0,K0,1.04,0.9,16h10m11.56s,242.5481731,-84d13m54.30s,-84.2317494,34.2802,29.1424,7.51423,6520.566848176692
302,HD 142245 b,HD 142245,Radial Velocity,0,1299.0,2.78,1.17,3.07,0.0,,,0,24.8,K0,4.63,3.5,15h52m56.22s,238.2342443,+15d25m50.20s,15.4306118,97.2305,10.2562,7.18949,714.4588781394101
303,HD 142415 b,HD 142415,Radial Velocity,0,386.29999,1.06,1.2,1.67,0.5,,,0,51.3,G1 V,1.04,1.07,15h57m40.56s,239.418989,-60d12m02.50s,-60.2006948,35.5318,28.1149,7.17789,1919.3864408443042
304,HD 143105 b,HD 143105,Radial Velocity,0,2.1974,0.0379,1.22,1.21,0.07,,,0,144.0,F5,1.65,1.51,15h53m36.57s,238.4023547,+68d43m11.92s,68.7199779,46.7789,21.3482,6.62583,36.92527983751753
305,HD 143361 b,HD 143361,Radial Velocity,0,1039.15,1.988,1.16,3.532,0.197,,,0,73.89,G6 V,0.92,0.97,16h01m50.12s,240.4588405,-44d26m06.21s,-44.4350575,68.5146,14.567,9.01602,2055.449906904896
306,HD 145377 b,HD 145377,Radial Velocity,0,103.95,0.45,1.14,6.02,0.31,,,0,242.7,G3 V,1.05,1.2,16h11m36.47s,242.9019658,-27d04m41.23s,-27.0781199,53.4884,18.6669,7.96999,492.3284239868269
307,HD 145457 b,HD 145457,Radial Velocity,0,176.3,0.76,1.19,2.23,0.11,,,0,70.6,K0,10.52,1.23,16h10m03.89s,242.5162215,+26d44m34.46s,26.7429068,135.292,7.36251,6.28309,272.2983661905913
308,HD 145675 c,14 Her,Radial Velocity,0,25000.0,16.4,1.14,5.8,0.45,,2454680.0,0,46.7,K0V,1.0,0.97,16h10m24.50s,242.6021014,+43d48m58.90s,43.8163621,17.9323,55.7363,6.383,65447.82308471561
309,HD 145934 b,HD 145934,Radial Velocity,0,2730.0,4.6,1.19,2.28,0.053,,2455976.0,0,22.9,K0,5.38,1.75,16h13m09.89s,243.2912249,+13d14m22.03s,13.2394527,227.881,4.36009,8.24065,793.9514890482401
310,HD 1461 b,HD 1461,Radial Velocity,0,5.77152,0.0634,0.216,0.02026,0.172,,2455839.37,0,2.28,G0 V,1.15,1.02,00h18m42.30s,4.6762645,-08d03m13.03s,-8.0536206,23.4534,42.609,6.29454,182.11255891828804
311,HD 1461 c,HD 1461,Radial Velocity,0,13.5052,0.1117,0.199,0.01759,0.305,,2455200.11,0,1.49,G0 V,1.15,1.02,00h18m42.30s,4.6762645,-08d03m13.03s,-8.0536206,23.4534,42.609,6.29454,320.98182370980385
312,HD 147018 b,HD 147018,Radial Velocity,0,44.236,0.2388,1.19,2.12,0.4686,,,0,145.33,G9 V,0.94,0.93,16h22m59.76s,245.7490012,-61d41m24.46s,-61.6901291,40.4256,24.7079,8.11145,436.808564185597
313,HD 147018 c,HD 147018,Radial Velocity,0,1008.0,1.922,1.13,6.56,0.133,,,0,141.2,G9 V,0.94,0.93,16h22m59.76s,245.7490012,-61d41m24.46s,-61.6901291,40.4256,24.7079,8.11145,3510.866101208674
314,HD 147379 b,HD 147379,Radial Velocity,0,86.78,0.323,0.519,0.08983,0.07,,2458589.9,0,5.83,M1,0.63,0.6,16h16m41.42s,244.1725686,+67d14m21.13s,67.2392041,10.7643,92.8704,7.90052,3443.067121163638
315,HD 147513 b,HD 147513,Radial Velocity,0,528.4,1.32,1.22,1.21,0.26,,,0,29.3,G3/5V,0.98,1.11,16h24m01.39s,246.0057894,-39d11m34.68s,-39.1929661,12.9032,77.4716,5.22664,6355.4768789819955
316,HD 14787 b,HD 14787,Radial Velocity,0,676.6,1.7,1.23,1.121,0.155,,,0,20.7,G5,5.01,1.43,02h23m14.04s,35.8085099,+10d50m12.47s,10.8367972,119.137,8.36526,7.37839,685.5455709059399
317,HD 147873 b,HD 147873,Radial Velocity,0,116.596,0.522,1.15,5.14,0.207,,,0,171.5,G1 V,2.29,1.38,16h25m45.13s,246.4380471,-33d34m02.00s,-33.5672217,109.055,9.14219,7.81828,237.48880739729654
318,HD 147873 c,HD 147873,Radial Velocity,0,491.54,1.36,1.19,2.3,0.23,,,0,47.9,G1 V,2.29,1.38,16h25m45.13s,246.4380471,-33d34m02.00s,-33.5672217,109.055,9.14219,7.81828,619.7643944128927
319,HD 148156 b,HD 148156,Radial Velocity,0,1027.0,2.45,1.24,0.85,0.52,,,0,17.5,G0/2 V,1.21,1.22,16h28m17.35s,247.0723035,-46d19m03.03s,-46.3175085,57.1289,17.4755,7.55508,2099.1182216573197
320,HD 148164 b,HD 148164,Radial Velocity,0,328.55,0.993,1.22,1.23,0.587,,,0,39.6,F8,1.34,1.21,16h25m44.44s,246.4351678,+11d55m08.66s,11.9190729,77.1971,12.9252,8.0907,730.6265225395375
321,HD 148164 c,HD 148164,Radial Velocity,0,5062.0,6.15,1.15,5.16,0.125,,,0,54.28,F8,1.34,1.21,16h25m44.44s,246.4351678,+11d55m08.66s,11.9190729,77.1971,12.9252,8.0907,4523.860590784472
322,HD 148427 b,HD 148427,Radial Velocity,0,331.5,1.04,1.22,1.3,0.16,,,0,27.7,K0 III/IV,3.86,1.64,16h28m28.11s,247.1171311,-13d23m58.64s,-13.3996231,71.3499,13.9869,6.63542,649.3100221163729
323,HD 149026 b,HD 149026,Radial Velocity,0,2.87589,0.04364,0.74,0.38,0.0,84.55,2454456.78761,0,43.3,G0,1.41,1.42,16h30m29.52s,247.6229827,+38d20m51.13s,38.3475349,75.8643,13.1526,8.01416,28.381641794365834
324,HD 149143 b,HD 149143,Radial Velocity,0,4.07182,0.053,1.22,1.33,0.0167,,,0,150.3,G0,1.44,1.2,16h32m51.04s,248.2126715,+02d05m04.04s,2.0844547,73.2801,13.6179,7.74081,41.44808933887883
325,HD 1502 b,HD 1502,Radial Velocity,0,428.5,1.262,1.18,2.75,0.031,,,0,57.5,K0,4.67,1.46,00h19m17.15s,4.8214389,+14d03m16.86s,14.054683,190.953,5.20951,8.10417,311.093673851954
326,HD 150706 b,HD 150706,Radial Velocity,0,5894.0,6.7,1.18,2.71,0.38,,,0,31.1,G0 V,0.96,1.17,16h31m18.14s,247.8255687,+79d47m21.85s,79.7894032,28.2697,35.3446,6.85038,13982.365979991917
327,HD 152079 b,HD 152079,Radial Velocity,0,2918.92,4.187,1.18,2.661,0.532,,,0,40.76,G6 V,1.13,1.15,16h53m29.58s,253.3732313,-46d20m00.09s,-46.3333582,87.8888,11.3494,9.01051,2847.749067791142
328,HD 152581 b,HD 152581,Radial Velocity,0,686.5,1.66,1.2,1.869,0.04,,,0,36.2,K0,5.14,1.3,16h53m43.59s,253.4316451,+11d58m25.26s,11.9736828,165.76,6.00438,8.12746,530.156479124433
329,HD 153950 b,HD 153950,Radial Velocity,0,499.39999,1.28,1.17,2.95,0.34,,,0,69.2,F8 V,1.28,1.25,17h04m31.03s,256.1292826,-43d18m37.35s,-43.3103753,48.4549,20.609,7.23813,1505.822080742032
330,HD 154088 b,HD 154088,Radial Velocity,0,18.56,0.134,0.219,0.02077,0.344,,,0,1.7,K0 IV-V,0.95,0.91,17h04m27.94s,256.1164214,-28d35m01.80s,-28.5838342,18.2692,54.708,6.36693,549.6132676995918
331,HD 154345 b,HD 154345,Radial Velocity,0,3341.55884,4.21,1.24,0.82,0.04,,2456384.0,0,14.0,G8V,0.85,0.71,17h02m36.59s,255.6524619,+47d05m08.00s,47.0855544,18.284,54.6636,6.56771,20660.539062995747
332,HD 154672 b,HD 154672,Radial Velocity,0,163.94,0.6,1.14,5.37,0.61,,,0,225.0,G3 IV,1.32,1.18,17h10m04.97s,257.520697,-56d26m59.29s,-56.4498041,63.0484,15.8321,8.03732,572.2865832656639
333,HD 154857 b,HD 154857,Radial Velocity,0,408.60001,1.29,1.18,2.45,0.46,,,0,48.3,G5 V,2.3,1.96,17h11m15.89s,257.816194,-56d40m51.74s,-56.681038,63.4482,15.7321,7.04837,745.3517013194229
334,HD 154857 c,HD 154857,Radial Velocity,0,3452.0,5.36,1.18,2.58,0.06,,,0,24.2,G5 V,1.76,1.72,17h11m15.89s,257.816194,-56d40m51.74s,-56.681038,63.4482,15.7321,7.04837,3373.090080784028
